,question_id,poll_id,state,pollster,grade,sample_size,population,start_date,end_date,Biden,Trump
3409,127180,67929,Indiana,Morning Consult,B/C,900,lv,7/24/2020,8/2/2020,38,55
3410,127186,67934,Arizona,Data for Progress,B-,1215,lv,7/24/2020,8/2/2020,45,43
3411,127187,67934,Arizona,Data for Progress,B-,1215,lv,7/24/2020,8/2/2020,47,44
3412,127188,67935,Iowa,Data for Progress,B-,1101,lv,7/24/2020,8/2/2020,42,44
3413,127189,67935,Iowa,Data for Progress,B-,1101,lv,7/24/2020,8/2/2020,45,46
3414,127190,67936,Maine,Data for Progress,B-,866,lv,7/24/2020,8/2/2020,49,42
3415,127191,67936,Maine,Data for Progress,B-,866,lv,7/24/2020,8/2/2020,53,43
3416,127192,67937,North Carolina,Data for Progress,B-,1170,lv,7/24/2020,8/2/2020,46,44
3417,127193,67937,North Carolina,Data for Progress,B-,1170,lv,7/24/2020,8/2/2020,49,45
3418,128115,68429,Wisconsin,Morning Consult,B/C,797,lv,7/24/2020,8/2/2020,52,41
3419,127241,67870,Utah,RMG Research,B/C,1000,rv,7/27/2020,8/1/2020,31,50
3420,128114,68428,Wisconsin,Morning Consult,B/C,797,lv,7/23/2020,8/1/2020,51,42
3421,127215,67942,Iowa,David Binder Research,B/C,200,lv,7/30/2020,7/31/2020,49,43
3422,127216,67943,Michigan,David Binder Research,B/C,200,lv,7/30/2020,7/31/2020,51,41
3423,127217,67944,Minnesota,David Binder Research,B/C,200,lv,7/30/2020,7/31/2020,54,36
3424,127218,67945,Wisconsin,David Binder Research,B/C,200,lv,7/30/2020,7/31/2020,53,42
3425,127305,67985,North Carolina,Public Policy Polling,B,934,v,7/30/2020,7/31/2020,49,46
3426,127044,67859,North Carolina,YouGov,B,1129,lv,7/28/2020,7/31/2020,48,44
3427,127045,67860,Georgia,YouGov,B,1109,lv,7/28/2020,7/31/2020,46,45
3428,127297,67982,Georgia,HIT Strategies,,400,rv,7/23/2020,7/31/2020,44,40
3429,127298,67983,North Carolina,HIT Strategies,,400,rv,7/23/2020,7/31/2020,47,37
3430,128113,68427,Wisconsin,Morning Consult,B/C,797,lv,7/22/2020,7/31/2020,50,42
3431,131214,70020,Ohio,SurveyMonkey,D-,3694,lv,7/1/2020,7/31/2020,46.48,51.79
3432,131265,70020,Ohio,SurveyMonkey,D-,3694,rv,7/1/2020,7/31/2020,46.57,51.12
3433,131199,70397,Wyoming,SurveyMonkey,D-,246,lv,7/1/2020,7/31/2020,27.69,70.31
3434,131250,70397,Wyoming,SurveyMonkey,D-,246,rv,7/1/2020,7/31/2020,27.77,69.64
3435,131200,70398,West Virginia,SurveyMonkey,D-,494,lv,7/1/2020,7/31/2020,31.78,67.3
3436,131251,70398,West Virginia,SurveyMonkey,D-,494,rv,7/1/2020,7/31/2020,31.52,66.44
3437,131201,70399,Wisconsin,SurveyMonkey,D-,2173,lv,7/1/2020,7/31/2020,50.24,47.7
3438,131252,70399,Wisconsin,SurveyMonkey,D-,2173,rv,7/1/2020,7/31/2020,49.7,47.42
3439,131202,70400,Washington,SurveyMonkey,D-,7691,lv,7/1/2020,7/31/2020,61.52,36.82
3440,131253,70400,Washington,SurveyMonkey,D-,7691,rv,7/1/2020,7/31/2020,61.17,36.71
3441,131203,70401,Vermont,SurveyMonkey,D-,368,lv,7/1/2020,7/31/2020,71.18,26.8
3442,131254,70401,Vermont,SurveyMonkey,D-,368,rv,7/1/2020,7/31/2020,68.58,28.55
3443,131204,70402,Virginia,SurveyMonkey,D-,3178,lv,7/1/2020,7/31/2020,54.94,43.4
3444,131255,70402,Virginia,SurveyMonkey,D-,3178,rv,7/1/2020,7/31/2020,56.27,41.56
3445,131205,70403,Utah,SurveyMonkey,D-,1037,lv,7/1/2020,7/31/2020,39.97,58.35
3446,131256,70403,Utah,SurveyMonkey,D-,1037,rv,7/1/2020,7/31/2020,39.79,58.11
3447,131206,70404,Texas,SurveyMonkey,D-,13721,lv,7/1/2020,7/31/2020,46.15,52.02
3448,131257,70404,Texas,SurveyMonkey,D-,13721,rv,7/1/2020,7/31/2020,48.68,48.49
3449,131207,70405,Tennessee,SurveyMonkey,D-,2481,lv,7/1/2020,7/31/2020,37.73,60.69
3450,131258,70405,Tennessee,SurveyMonkey,D-,2481,rv,7/1/2020,7/31/2020,39.87,57.64
3451,131208,70406,South Dakota,SurveyMonkey,D-,396,lv,7/1/2020,7/31/2020,35.22,62.52
3452,131259,70406,South Dakota,SurveyMonkey,D-,396,rv,7/1/2020,7/31/2020,33.5,63.91
3453,131209,70407,South Carolina,SurveyMonkey,D-,1700,lv,7/1/2020,7/31/2020,44.48,53.45
3454,131260,70407,South Carolina,SurveyMonkey,D-,1700,rv,7/1/2020,7/31/2020,47.52,49.68
3455,131210,70408,Rhode Island,SurveyMonkey,D-,253,lv,7/1/2020,7/31/2020,60.07,38.9
3456,131261,70408,Rhode Island,SurveyMonkey,D-,253,rv,7/1/2020,7/31/2020,58.68,40.14
3457,131211,70409,Pennsylvania,SurveyMonkey,D-,4208,lv,7/1/2020,7/31/2020,50.29,47.78
3458,131262,70409,Pennsylvania,SurveyMonkey,D-,4208,rv,7/1/2020,7/31/2020,50.53,47.01
3459,131212,70410,Oregon,SurveyMonkey,D-,1890,lv,7/1/2020,7/31/2020,61.1,37.83
3460,131263,70410,Oregon,SurveyMonkey,D-,1890,rv,7/1/2020,7/31/2020,59.7,38.92
3461,131213,70411,Oklahoma,SurveyMonkey,D-,1410,lv,7/1/2020,7/31/2020,34.35,64.16
3462,131264,70411,Oklahoma,SurveyMonkey,D-,1410,rv,7/1/2020,7/31/2020,35.43,62.33
3463,131215,70412,New York,SurveyMonkey,D-,10280,lv,7/1/2020,7/31/2020,63.32,34.38
3464,131266,70412,New York,SurveyMonkey,D-,10280,rv,7/1/2020,7/31/2020,63.27,33.47
3465,131216,70413,Nevada,SurveyMonkey,D-,1021,lv,7/1/2020,7/31/2020,46.57,51.8
3466,131267,70413,Nevada,SurveyMonkey,D-,1021,rv,7/1/2020,7/31/2020,47.1,50.82
3467,131217,70414,New Mexico,SurveyMonkey,D-,904,lv,7/1/2020,7/31/2020,49.45,48.4
3468,131268,70414,New Mexico,SurveyMonkey,D-,904,rv,7/1/2020,7/31/2020,49.37,47.85
3469,131218,70415,New Jersey,SurveyMonkey,D-,2426,lv,7/1/2020,7/31/2020,60.85,37.38
3470,131269,70415,New Jersey,SurveyMonkey,D-,2426,rv,7/1/2020,7/31/2020,62.25,35.56
3471,131219,70416,New Hampshire,SurveyMonkey,D-,574,lv,7/1/2020,7/31/2020,59.74,38.7
3472,131270,70416,New Hampshire,SurveyMonkey,D-,574,rv,7/1/2020,7/31/2020,59.05,39.17
3473,131220,70417,Nebraska,SurveyMonkey,D-,910,lv,7/1/2020,7/31/2020,44.35,53.74
3474,131271,70417,Nebraska,SurveyMonkey,D-,910,rv,7/1/2020,7/31/2020,45.81,51.98
3475,131221,70418,North Dakota,SurveyMonkey,D-,261,lv,7/1/2020,7/31/2020,35.71,63.02
3476,131272,70418,North Dakota,SurveyMonkey,D-,261,rv,7/1/2020,7/31/2020,36.52,61.7
3477,131222,70419,North Carolina,SurveyMonkey,D-,3466,lv,7/1/2020,7/31/2020,48.59,49.52
3478,131273,70419,North Carolina,SurveyMonkey,D-,3466,rv,7/1/2020,7/31/2020,49.55,47.84
3479,131223,70420,Montana,SurveyMonkey,D-,527,lv,7/1/2020,7/31/2020,43.78,53.05
3480,131274,70420,Montana,SurveyMonkey,D-,527,rv,7/1/2020,7/31/2020,43.18,53.09
3481,131224,70421,Mississippi,SurveyMonkey,D-,733,lv,7/1/2020,7/31/2020,39.05,59.3
3482,131275,70421,Mississippi,SurveyMonkey,D-,733,rv,7/1/2020,7/31/2020,43.94,53.9
3483,131225,70422,Missouri,SurveyMonkey,D-,2261,lv,7/1/2020,7/31/2020,44.06,53.92
3484,131276,70422,Missouri,SurveyMonkey,D-,2261,rv,7/1/2020,7/31/2020,44.44,53.15
3485,131226,70423,Minnesota,SurveyMonkey,D-,2288,lv,7/1/2020,7/31/2020,51.07,46.65
3486,131277,70423,Minnesota,SurveyMonkey,D-,2288,rv,7/1/2020,7/31/2020,50.64,46.58
3487,131227,70424,Michigan,SurveyMonkey,D-,3083,lv,7/1/2020,7/31/2020,49.49,48.26
3488,131278,70424,Michigan,SurveyMonkey,D-,3083,rv,7/1/2020,7/31/2020,50.43,46.95
3489,131228,70425,Maine,SurveyMonkey,D-,733,lv,7/1/2020,7/31/2020,57.47,41.42
3490,131279,70425,Maine,SurveyMonkey,D-,733,rv,7/1/2020,7/31/2020,55.57,42.88
3491,131229,70426,Maryland,SurveyMonkey,D-,1911,lv,7/1/2020,7/31/2020,66.28,31.69
3492,131280,70426,Maryland,SurveyMonkey,D-,1911,rv,7/1/2020,7/31/2020,66.6,30.43
3493,131230,70427,Massachusetts,SurveyMonkey,D-,2509,lv,7/1/2020,7/31/2020,71.79,26.34
3494,131281,70427,Massachusetts,SurveyMonkey,D-,2509,rv,7/1/2020,7/31/2020,70.58,26.77
3495,131231,70428,Louisiana,SurveyMonkey,D-,2998,lv,7/1/2020,7/31/2020,38.63,59.51
3496,131282,70428,Louisiana,SurveyMonkey,D-,2998,rv,7/1/2020,7/31/2020,42.79,54.63
3497,131232,70429,Kentucky,SurveyMonkey,D-,1709,lv,7/1/2020,7/31/2020,36.8,61.75
3498,131283,70429,Kentucky,SurveyMonkey,D-,1709,rv,7/1/2020,7/31/2020,35.98,62.41
3499,131233,70430,Kansas,SurveyMonkey,D-,1295,lv,7/1/2020,7/31/2020,47.38,50.55
3500,131284,70430,Kansas,SurveyMonkey,D-,1295,rv,7/1/2020,7/31/2020,48.88,49
3501,131234,70431,Indiana,SurveyMonkey,D-,2175,lv,7/1/2020,7/31/2020,42.57,55.99
3502,131285,70431,Indiana,SurveyMonkey,D-,2175,rv,7/1/2020,7/31/2020,43.22,54.85
3503,131235,70432,Illinois,SurveyMonkey,D-,7565,lv,7/1/2020,7/31/2020,59.25,38.38
3504,131286,70432,Illinois,SurveyMonkey,D-,7565,rv,7/1/2020,7/31/2020,59.76,37.17
3505,131236,70433,Idaho,SurveyMonkey,D-,671,lv,7/1/2020,7/31/2020,35.23,62.8
3506,131287,70433,Idaho,SurveyMonkey,D-,671,rv,7/1/2020,7/31/2020,34.78,62.97
3507,131237,70434,Iowa,SurveyMonkey,D-,1095,lv,7/1/2020,7/31/2020,44.95,53.6
3508,131288,70434,Iowa,SurveyMonkey,D-,1095,rv,7/1/2020,7/31/2020,44.1,54
3509,131238,70435,Hawaii,SurveyMonkey,D-,356,lv,7/1/2020,7/31/2020,61.54,36.77
3510,131289,70435,Hawaii,SurveyMonkey,D-,356,rv,7/1/2020,7/31/2020,60.26,38
3511,131239,70436,Georgia,SurveyMonkey,D-,3745,lv,7/1/2020,7/31/2020,45.22,53
3512,131290,70436,Georgia,SurveyMonkey,D-,3745,rv,7/1/2020,7/31/2020,48.54,49
3513,131240,70437,Florida,SurveyMonkey,D-,13945,lv,7/1/2020,7/31/2020,49.29,48
3514,131291,70437,Florida,SurveyMonkey,D-,13945,rv,7/1/2020,7/31/2020,50.76,46
3515,131241,70438,Delaware,SurveyMonkey,D-,453,lv,7/1/2020,7/31/2020,67.32,31
3516,131292,70438,Delaware,SurveyMonkey,D-,453,rv,7/1/2020,7/31/2020,68.96,29
3517,131242,70439,District of Columbia,SurveyMonkey,D-,290,lv,7/1/2020,7/31/2020,90.53,8
3518,131293,70439,District of Columbia,SurveyMonkey,D-,290,rv,7/1/2020,7/31/2020,89.09,8
3519,131243,70440,Connecticut,SurveyMonkey,D-,1360,lv,7/1/2020,7/31/2020,59.38,38.67
3520,131294,70440,Connecticut,SurveyMonkey,D-,1360,rv,7/1/2020,7/31/2020,59.11,38.24
3521,131244,70441,Colorado,SurveyMonkey,D-,2337,lv,7/1/2020,7/31/2020,57.78,40.36
3522,131295,70441,Colorado,SurveyMonkey,D-,2337,rv,7/1/2020,7/31/2020,58.21,39.51
3523,131245,70442,California,SurveyMonkey,D-,19027,lv,7/1/2020,7/31/2020,63.1,34.77
3524,131296,70442,California,SurveyMonkey,D-,19027,rv,7/1/2020,7/31/2020,63.59,33.59
3525,131246,70443,Arizona,SurveyMonkey,D-,4995,lv,7/1/2020,7/31/2020,47.31,50.52
3526,131297,70443,Arizona,SurveyMonkey,D-,4995,rv,7/1/2020,7/31/2020,48.78,48.22
3527,131247,70444,Arkansas,SurveyMonkey,D-,747,lv,7/1/2020,7/31/2020,32.41,65.77
3528,131298,70444,Arkansas,SurveyMonkey,D-,747,rv,7/1/2020,7/31/2020,32.97,64.77
3529,131248,70445,Alabama,SurveyMonkey,D-,1583,lv,7/1/2020,7/31/2020,34.89,63.03
3530,131299,70445,Alabama,SurveyMonkey,D-,1583,rv,7/1/2020,7/31/2020,38.86,58.43
3531,131249,70446,Alaska,SurveyMonkey,D-,412,lv,7/1/2020,7/31/2020,42.72,54.84
3532,131300,70446,Alaska,SurveyMonkey,D-,412,rv,7/1/2020,7/31/2020,40.53,56.44
3533,127200,67940,Oklahoma,DFM Research,B/C,572,lv,7/29/2020,7/30/2020,36,56
3534,127137,67911,Hawaii,MRG Research,B/C,975,rv,7/27/2020,7/30/2020,56,29
3535,127237,67954,Iowa,RMG Research,B/C,500,rv,7/27/2020,7/30/2020,40,41
3536,127242,67955,Michigan,EPIC-MRA,B+,600,lv,7/25/2020,7/30/2020,51,40
3537,128112,68426,Wisconsin,Morning Consult,B/C,797,lv,7/21/2020,7/30/2020,51,42
3538,127081,67875,Michigan,Public Policy Polling,B,876,v,7/28/2020,7/29/2020,49,43
3539,127178,67928,Kentucky,Bluegrass Voters Coalition,,3020,rv,7/25/2020,7/29/2020,45,52
3540,128111,68425,Wisconsin,Morning Consult,B/C,797,lv,7/20/2020,7/29/2020,50,41
3541,128110,68424,Wisconsin,Morning Consult,B/C,797,lv,7/19/2020,7/28/2020,50,42
3542,126998,67827,New Hampshire,University of New Hampshire,B-,1893,lv,7/16/2020,7/28/2020,53,40
3543,126935,67821,Georgia,Monmouth University,A+,402,rv,7/23/2020,7/27/2020,47,47
3544,126936,67821,Georgia,Monmouth University,A+,402,lv,7/23/2020,7/27/2020,47,48
3545,126937,67821,Georgia,Monmouth University,A+,402,lv,7/23/2020,7/27/2020,46,49
3546,126894,67806,Washington,SurveyUSA,A,534,lv,7/22/2020,7/27/2020,62,28
3547,127131,67908,Wisconsin,Hodas & Associates,,600,lv,7/22/2020,7/27/2020,52.1,37.9
3548,127106,67892,California,"University of California, Berkeley",C/D,6756,lv,7/21/2020,7/27/2020,67,28
3549,128109,68423,Wisconsin,Morning Consult,B/C,797,lv,7/18/2020,7/27/2020,50,43
3550,126902,67808,Arizona,Change Research,C-,365,lv,7/24/2020,7/26/2020,47,45
3551,126903,67809,Florida,Change Research,C-,685,lv,7/24/2020,7/26/2020,48,45
3552,126904,67810,Michigan,Change Research,C-,413,lv,7/24/2020,7/26/2020,46,42
3553,126905,67811,North Carolina,Change Research,C-,284,lv,7/24/2020,7/26/2020,49,46
3554,126906,67812,Pennsylvania,Change Research,C-,382,lv,7/24/2020,7/26/2020,48,46
3555,126907,67813,Wisconsin,Change Research,C-,392,lv,7/24/2020,7/26/2020,48,43
3556,126979,67836,Pennsylvania,Franklin & Marshall College,B/C,667,rv,7/20/2020,7/26/2020,50,41
3557,126749,67685,Arizona,Morning Consult,B/C,908,lv,7/17/2020,7/26/2020,49,42
3558,126750,67686,Colorado,Morning Consult,B/C,616,lv,7/17/2020,7/26/2020,52,39
3559,126751,67687,Florida,Morning Consult,B/C,3760,lv,7/17/2020,7/26/2020,49,46
3560,126752,67688,Georgia,Morning Consult,B/C,1337,lv,7/17/2020,7/26/2020,47,46
3561,126753,67689,Michigan,Morning Consult,B/C,1320,lv,7/17/2020,7/26/2020,52,42
3562,126754,67690,Minnesota,Morning Consult,B/C,662,lv,7/17/2020,7/26/2020,47,44
3563,126755,67691,North Carolina,Morning Consult,B/C,1504,lv,7/17/2020,7/26/2020,47,47
3564,126756,67692,Ohio,Morning Consult,B/C,1741,lv,7/17/2020,7/26/2020,45,48
3565,126757,67693,Pennsylvania,Morning Consult,B/C,2092,lv,7/17/2020,7/26/2020,50,42
3566,126758,67694,Texas,Morning Consult,B/C,2685,lv,7/17/2020,7/26/2020,47,45
3567,126759,67695,Virginia,Morning Consult,B/C,1156,lv,7/17/2020,7/26/2020,52,41
3568,126760,67696,Wisconsin,Morning Consult,B/C,809,lv,7/17/2020,7/26/2020,50,43
3569,126734,67680,Minnesota,Trafalgar Group,C-,1129,lv,7/23/2020,7/25/2020,49.2,44.2
3570,128108,68422,Wisconsin,Morning Consult,B/C,797,lv,7/16/2020,7/25/2020,49,43
3571,126866,67783,Alaska,Public Policy Polling,B,885,v,7/23/2020,7/24/2020,44,50
3572,126867,67784,Colorado,Public Policy Polling,B,891,v,7/23/2020,7/24/2020,54,41
3573,126868,67785,Georgia,Public Policy Polling,B,722,v,7/23/2020,7/24/2020,46,45
3574,126869,67786,Iowa,Public Policy Polling,B,1118,v,7/23/2020,7/24/2020,47,48
3575,126870,67787,Maine,Public Policy Polling,B,962,v,7/23/2020,7/24/2020,53,42
3576,126871,67788,Montana,Public Policy Polling,B,917,v,7/23/2020,7/24/2020,45,50
3577,126872,67789,North Carolina,Public Policy Polling,B,884,v,7/23/2020,7/24/2020,49,46
3578,126662,67659,Pennsylvania,Gravis Marketing,C,1006,lv,7/22/2020,7/24/2020,48,45
3579,126975,67834,North Carolina,Cardinal Point Analytics (CardinalGPS),,735,lv,7/22/2020,7/24/2020,46.8,48.4
3580,126677,67667,Michigan,YouGov,B,1156,lv,7/21/2020,7/24/2020,48,42
3581,126678,67668,Ohio,YouGov,B,1211,lv,7/21/2020,7/24/2020,45,46
3582,126986,67842,Michigan,Redfield & Wilton Strategies,,811,lv,7/19/2020,7/24/2020,49,37
3583,126987,67843,Wisconsin,Redfield & Wilton Strategies,,742,lv,7/19/2020,7/24/2020,45,35
3584,126664,67661,Arizona,SSRS,B/C,873,rv,7/18/2020,7/24/2020,49,45
3585,126665,67662,Florida,SSRS,B/C,880,rv,7/18/2020,7/24/2020,51,46
3586,126666,67663,Michigan,SSRS,B/C,927,rv,7/18/2020,7/24/2020,52,40
3587,126874,67790,Maine,Colby College,,888,lv,7/18/2020,7/24/2020,50,38
3588,128107,68421,Wisconsin,Morning Consult,B/C,797,lv,7/15/2020,7/24/2020,49,44
3589,127015,67851,Minnesota,Public Policy Polling,B,1218,v,7/22/2020,7/23/2020,52,42
3590,127140,67914,Florida,Zogby Interactive/JZ Analytics,C+,811,lv,7/21/2020,7/23/2020,43,43
3591,127141,67915,Ohio,Zogby Interactive/JZ Analytics,C+,805,lv,7/21/2020,7/23/2020,43,41
3592,127142,67916,Pennsylvania,Zogby Interactive/JZ Analytics,C+,809,lv,7/21/2020,7/23/2020,44,43
3593,127143,67917,North Carolina,Zogby Interactive/JZ Analytics,C+,809,lv,7/21/2020,7/23/2020,44,40
3594,126974,67833,Florida,Mason-Dixon Polling & Strategy,B+,625,lv,7/20/2020,7/23/2020,50,46
3595,126982,67838,Arizona,Redfield & Wilton Strategies,,858,lv,7/19/2020,7/23/2020,46,38
3596,128106,68420,Wisconsin,Morning Consult,B/C,797,lv,7/14/2020,7/23/2020,48,44
3597,126606,67651,Wisconsin,Gravis Marketing,C,796,lv,7/22/2020,7/22/2020,50,42
3598,126610,67655,Michigan,Gravis Marketing,C,754,lv,7/22/2020,7/22/2020,51,42
3599,127130,67907,Pennsylvania,Hodas & Associates,,600,lv,7/17/2020,7/22/2020,50.83,44.67
3600,126670,67665,Arizona,Marist College,A+,826,rv,7/14/2020,7/22/2020,50,45
3601,126680,67669,North Carolina,Marist College,A+,882,rv,7/14/2020,7/22/2020,51,44
3602,128105,68419,Wisconsin,Morning Consult,B/C,797,lv,7/13/2020,7/22/2020,47,45
3603,126983,67839,North Carolina,Redfield & Wilton Strategies,,919,lv,7/19/2020,7/21/2020,43,42
3604,126984,67840,Florida,Redfield & Wilton Strategies,,1121,lv,7/19/2020,7/21/2020,48,41
3605,126985,67841,Pennsylvania,Redfield & Wilton Strategies,,1016,lv,7/19/2020,7/21/2020,48,41
3606,128104,68418,Wisconsin,Morning Consult,B/C,797,lv,7/12/2020,7/21/2020,48,45
3607,126561,67645,Michigan,Fox News/Beacon Research/Shaw & Co. Research,A-,756,rv,7/18/2020,7/20/2020,49,40
3608,126562,67646,Minnesota,Fox News/Beacon Research/Shaw & Co. Research,A-,776,rv,7/18/2020,7/20/2020,51,38
3609,126563,67647,Pennsylvania,Fox News/Beacon Research/Shaw & Co. Research,A-,793,rv,7/18/2020,7/20/2020,50,39
3610,126861,67780,Massachusetts,MassINC Polling Group,A/B,797,rv,7/17/2020,7/20/2020,55,23
3611,126513,67617,Texas,Quinnipiac University,B+,880,rv,7/16/2020,7/20/2020,45,44
3612,126529,67629,Texas,Spry Strategies,B/C,750,lv,7/16/2020,7/20/2020,44.76,49.45
3613,126545,67636,Florida,Quinnipiac University,B+,924,rv,7/16/2020,7/20/2020,51,38
3614,126528,67628,Pennsylvania,Spry Strategies,B/C,700,lv,7/15/2020,7/20/2020,47.02,47.76
3615,126530,67630,Wisconsin,Spry Strategies,B/C,700,lv,7/15/2020,7/20/2020,46.3,45.37
3616,126743,67684,South Carolina,ALG Research,B/C,591,lv,7/15/2020,7/20/2020,45,50
3617,128103,68417,Wisconsin,Morning Consult,B/C,797,lv,7/11/2020,7/20/2020,48,46
3618,126709,67677,South Carolina,brilliant corners Research & Strategies,,800,lv,7/13/2020,7/19/2020,43,50
3619,126992,67844,Virginia,Virginia Commonwealth University,B/C,725,lv,7/11/2020,7/19/2020,50,39
3620,128102,68416,Wisconsin,Morning Consult,B/C,797,lv,7/10/2020,7/19/2020,48,45
3621,126506,67614,Arizona,Public Policy Polling,B,960,v,7/17/2020,7/18/2020,49,45
3622,126456,67587,Georgia,Trafalgar Group,C-,1023,lv,7/15/2020,7/18/2020,43.3,49.8
3623,128101,68415,Wisconsin,Morning Consult,B/C,797,lv,7/9/2020,7/18/2020,49,43
3624,126433,67578,South Carolina,Gravis Marketing,C,604,lv,7/17/2020,7/17/2020,46,50
3625,127068,67869,Wisconsin,Global Strategy Group,B/C,600,lv,7/11/2020,7/17/2020,51,42
3626,128100,68414,Wisconsin,Morning Consult,B/C,797,lv,7/8/2020,7/17/2020,48,44
3627,126474,67599,Ohio,Rasmussen Reports/Pulse Opinion Research,C+,750,lv,7/15/2020,7/16/2020,50,46
3628,126475,67600,Pennsylvania,Rasmussen Reports/Pulse Opinion Research,C+,750,lv,7/15/2020,7/16/2020,51,46
3629,127129,67906,Michigan,Hodas & Associates,,600,lv,7/13/2020,7/16/2020,52.5,40.5
3630,126527,67627,North Carolina,Spry Strategies,B/C,700,lv,7/12/2020,7/16/2020,45.52,48.96
3631,126521,67621,Arizona,Spry Strategies,B/C,700,lv,7/11/2020,7/16/2020,49.43,44.59
3632,126522,67622,Georgia,Spry Strategies,B/C,701,lv,7/11/2020,7/16/2020,45.74,48.79
3633,126523,67623,Iowa,Spry Strategies,B/C,701,lv,7/11/2020,7/16/2020,47.5,45.93
3634,126524,67624,Kentucky,Spry Strategies,B/C,700,lv,7/11/2020,7/16/2020,33.57,60.29
3635,126525,67625,Michigan,Spry Strategies,B/C,700,lv,7/11/2020,7/16/2020,45.36,49.58
3636,126526,67626,Montana,Spry Strategies,B/C,701,lv,7/11/2020,7/16/2020,41.9,51.69
3637,128099,68413,Wisconsin,Morning Consult,B/C,797,lv,7/7/2020,7/16/2020,49,42
3638,126453,67586,North Carolina,Cardinal Point Analytics (CardinalGPS),,547,lv,7/13/2020,7/15/2020,47.7,48.6
3639,126508,67616,Georgia,Garin-Hart-Yang Research Group,B/C,800,lv,7/9/2020,7/15/2020,47,43
3640,128098,68412,Wisconsin,Morning Consult,B/C,797,lv,7/6/2020,7/15/2020,49,42
3641,127048,67861,Ohio,Center for Marketing and Opinion Research/University of Akron,,1037,rv,6/24/2020,7/15/2020,45.9,41.7
3642,126540,67631,Florida,St. Pete Polls,C,3018,lv,7/13/2020,7/14/2020,50.4,44.4
3643,128097,68411,Wisconsin,Morning Consult,B/C,797,lv,7/5/2020,7/14/2020,50,41
3644,125342,67081,Florida,Gravis Marketing,C,529,lv,7/13/2020,7/13/2020,53,43
3645,125335,67079,Montana,Civiqs,B/C,873,rv,7/11/2020,7/13/2020,45,49
3646,125388,67101,Pennsylvania,Monmouth University,A+,401,rv,7/9/2020,7/13/2020,53,40
3647,125391,67101,Pennsylvania,Monmouth University,A+,401,lv,7/9/2020,7/13/2020,52,42
3648,125392,67101,Pennsylvania,Monmouth University,A+,401,lv,7/9/2020,7/13/2020,51,44
3649,128096,68410,Wisconsin,Morning Consult,B/C,797,lv,7/4/2020,7/13/2020,50,41
3650,125350,67087,Arizona,Change Research,C-,345,lv,7/10/2020,7/12/2020,51,45
3651,125351,67088,Florida,Change Research,C-,1128,lv,7/10/2020,7/12/2020,50,43
3652,125352,67089,Michigan,Change Research,C-,824,lv,7/10/2020,7/12/2020,48,42
3653,125353,67090,North Carolina,Change Research,C-,655,lv,7/10/2020,7/12/2020,47,46
3654,125354,67091,Pennsylvania,Change Research,C-,743,lv,7/10/2020,7/12/2020,50,42
3655,125355,67092,Wisconsin,Change Research,C-,601,lv,7/10/2020,7/12/2020,48,42
3656,125421,67116,Kentucky,Garin-Hart-Yang Research Group,B/C,800,lv,7/7/2020,7/12/2020,41,53
3657,126865,67782,New Jersey,DKC Analytics,,500,lv,7/7/2020,7/12/2020,51.2,33.4
3658,128095,68409,Wisconsin,Morning Consult,B/C,797,lv,7/3/2020,7/12/2020,50,41
3659,128094,68408,Wisconsin,Morning Consult,B/C,797,lv,7/2/2020,7/11/2020,50,40
3660,125313,67067,Montana,Public Policy Polling,B,1224,v,7/9/2020,7/10/2020,42,51
3661,126435,67579,Michigan,Public Policy Polling,B,1041,v,7/9/2020,7/10/2020,51,44
3662,125289,67055,Arizona,YouGov,B,1087,lv,7/7/2020,7/10/2020,46,46
3663,125290,67056,Florida,YouGov,B,1206,lv,7/7/2020,7/10/2020,48,42
3664,125291,67057,Texas,YouGov,B,1185,lv,7/7/2020,7/10/2020,45,46
3665,128093,68407,Wisconsin,Morning Consult,B/C,797,lv,7/1/2020,7/10/2020,51,40
3666,125274,67048,Alabama,Auburn University at Montgomery,,558,rv,7/2/2020,7/9/2020,40.6,55
3667,128092,68406,Wisconsin,Morning Consult,B/C,797,lv,6/30/2020,7/9/2020,50,40
3668,125245,67028,Alaska,Public Policy Polling,B,1081,v,7/7/2020,7/8/2020,45,48
3669,125267,67044,North Carolina,Public Policy Polling,B,818,v,7/7/2020,7/8/2020,50,46
3670,128091,68405,Wisconsin,Morning Consult,B/C,797,lv,6/29/2020,7/8/2020,51,41
3671,125346,67084,Texas,Gravis Marketing,C,591,lv,7/7/2020,7/7/2020,44,46
3672,125415,67078,Arizona,OH Predictive Insights,B/C,600,lv,7/6/2020,7/7/2020,49,44
3673,125283,67054,Texas,University of Texas at Tyler,B/C,1909,rv,6/29/2020,7/7/2020,46,41
3674,125284,67054,Texas,University of Texas at Tyler,B/C,1677,lv,6/29/2020,7/7/2020,48,43
3675,128090,68404,Wisconsin,Morning Consult,B/C,797,lv,6/28/2020,7/7/2020,51,41
3676,126431,67577,Alaska,Alaska Survey Research,B/C,663,lv,6/23/2020,7/7/2020,47.6,48.8
3677,128089,68403,Wisconsin,Morning Consult,B/C,797,lv,6/27/2020,7/6/2020,50,42
3678,128088,68402,Wisconsin,Morning Consult,B/C,797,lv,6/26/2020,7/5/2020,51,43
